センサ種別,計測日時　,登録時刻,コマンド,端末種別,端末IPアドレス,IMEI,緯度,経度,速度,方位,測位モード,方位加速度,前後加速度(0.0秒),前後加速度(0.1秒),前後加速度(0.2秒),前後加速度(0.3秒),前後加速度(0.4秒),前後加速度(0.5秒),前後加速度(0.6秒),前後加速度(0.7秒),前後加速度(0.8秒),前後加速度(0.9秒),左右加速度(0.0秒),左右加速度(0.1秒),左右加速度(0.2秒),左右加速度(0.3秒),左右加速度(0.4秒),左右加速度(0.5秒),左右加速度(0.6秒),左右加速度(0.7秒),左右加速度(0.8秒),左右加速度(0.9秒),上下加速度(0.0秒),上下加速度(0.1秒),上下加速度(0.2秒),上下加速度(0.3秒),上下加速度(0.4秒),上下加速度(0.5秒),上下加速度(0.6秒),上下加速度(0.7秒),上下加速度(0.8秒),上下加速度(0.9秒),加速度補正(0.0秒),加速度補正(0.1秒),加速度補正(0.2秒),加速度補正(0.3秒),加速度補正(0.4秒),加速度補正(0.5秒),加速度補正(0.6秒),加速度補正(0.7秒),加速度補正(0.8秒),加速度補正(0.9秒),クオリティ,受信衛星数,P-DOP,高度,位置補正,緯度セクター,経度セクター
02,20190809000458,20190809000458,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000459,20190809000459,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000500,20190809000500,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000501,20190809000501,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000502,20190809000502,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000503,20190809000503,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000504,20190809000504,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000505,20190809000505,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000506,20190809000506,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000507,20190809000507,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000508,20190809000508,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000509,20190809000509,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000510,20190809000510,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000511,20190809000511,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000512,20190809000512,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000513,20190809000513,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000514,20190809000514,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000515,20190809000515,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000516,20190809000516,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000517,20190809000517,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000518,20190809000518,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000519,20190809000519,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000520,20190809000520,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000521,20190809000521,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000522,20190809000522,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000523,20190809000523,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000524,20190809000524,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000525,20190809000525,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000526,20190809000526,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000527,20190809000527,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000528,20190809000528,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000529,20190809000529,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000530,20190809000530,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000531,20190809000531,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000532,20190809000532,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000533,20190809000533,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000534,20190809000534,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000535,20190809000535,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000536,20190809000536,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000537,20190809000537,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000538,20190809000538,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000539,20190809000539,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000540,20190809000540,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000541,20190809000541,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000542,20190809000542,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000543,20190809000543,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000544,20190809000544,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000545,20190809000545,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000546,20190809000546,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000547,20190809000547,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000548,20190809000548,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000549,20190809000549,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000550,20190809000550,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000551,20190809000551,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000552,20190809000552,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000553,20190809000553,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000554,20190809000554,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000555,20190809000555,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000556,20190809000556,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000557,20190809000557,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000558,20190809000558,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000559,20190809000559,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000600,20190809000600,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000601,20190809000601,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000602,20190809000602,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000603,20190809000603,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000604,20190809000604,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000605,20190809000605,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000606,20190809000606,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000607,20190809000607,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000608,20190809000608,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000609,20190809000609,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000610,20190809000610,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000611,20190809000611,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000612,20190809000612,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000613,20190809000613,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000614,20190809000614,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000615,20190809000615,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
02,20190809000616,20190809000616,10000031,1000,000000000000,123456789012345,35398160,139381450,0,0,3,,2070,1330,3110,1560,310,2540,1520,1840,1560,1370,980,1800,1050,980,65456,65226,65496,65186,65026,54796,56626,56616,56196,56396,55186,56196,55496,56276,56006,56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,E
